    f                 RCS
1253000000.0    0.0641238746235918
1254000000.0    0.06363527986175321
1255000000.0    0.06315078366329949
1256000000.0    0.06267050690142628
1257000000.0    0.06219456903622141
1258000000.0    0.061723088085562025
1259000000.0    0.06125618059655609
1260000000.0    0.060793961617531686
1261000000.0    0.06033654467057901
1262000000.0    0.05988404172465154
1263000000.0    0.05943656316922954
1264000000.0    0.05899421778855067
1265000000.0    0.05855711273640905
1266000000.0    0.05812535351153181
1267000000.0    0.057699043933531084
1268000000.0    0.05727828611943549
1269000000.0    0.056863180460808516
1270000000.0    0.056453825601448744
1271000000.0    0.05605031841568002
1272000000.0    0.055652753987231365
1273000000.0    0.055261225588707594
1274000000.0    0.05487582466165613
1275000000.0    0.05449664079722219
1276000000.0    0.05412376171740572
1277000000.0    0.05375727325691007
1278000000.0    0.05339725934558893
1279000000.0    0.053043801991490294
1280000000.0    0.052696981264495533
1281000000.0    0.052356875280558005
1282000000.0    0.052023560186535436
1283000000.0    0.051697110145619736
1284000000.0    0.05137759732336122
1285000000.0    0.051065091874287045
1286000000.0    0.05075966192911388
1287000000.0    0.05046137358254933
1288000000.0    0.050170290881687694
1289000000.0    0.049886475814990866
1290000000.0    0.04960998830185769
1291000000.0    0.049340886182778126
1292000000.0    0.04907922521006992
1293000000.0    0.04882505903919581
1294000000.0    0.04857843922065886
1295000000.0    0.04833941519247318
1296000000.0    0.04810803427320805
1297000000.0    0.047884341655602805
1298000000.0    0.04766838040074692
1299000000.0    0.04746019143282669
1300000000.0    0.04725981353443262
1301000000.0    0.04706728334242356
1302000000.0    0.04688263534434758
1303000000.0    0.04670590187541302
1304000000.0    0.04653711311600766
1305000000.0    0.04637629708976261
1306000000.0    0.04622347966215711
1307000000.0    0.04607868453966032
1308000000.0    0.04594193326940641
1309000000.0    0.0458132452393996
1310000000.0    0.04569263767924502
1311000000.0    0.04558012566140159
1312000000.0    0.045475722102952254
1313000000.0    0.0453794377678893
1314000000.0    0.045291281269909285
1315000000.0    0.045211259075713106
1316000000.0    0.045139375508809504
1317000000.0    0.04507563275381501
1318000000.0    0.04502003086124861
1319000000.0    0.04497256775281554
1320000000.0    0.0449332392271762
1321000000.0    0.04490203896619698
1322000000.0    0.04487895854167733
1323000000.0    0.04486398742255073
1324000000.0    0.0448571129825529
1325000000.0    0.04485832050835661
1326000000.0    0.044867593208164164
1327000000.0    0.044884912220758896
1328000000.0    0.04491025662500501
1329000000.0    0.04494360344979973
1330000000.0    0.044984927684464285
1331000000.0    0.04503420228957785
1332000000.0    0.04509139820824415
1333000000.0    0.04515648437779184
1334000000.0    0.04522942774189906
1335000000.0    0.04531019326314209
1336000000.0    0.04539874393596345
1337000000.0    0.045495040800052976
1338000000.0    0.04559904295414024
1339000000.0    0.0457107075701939
1340000000.0    0.04582998990802144
1341000000.0    0.04595684333027035
1342000000.0    0.04609121931782025
1343000000.0    0.04623306748556698
1344000000.0    0.04638233559859409
1345000000.0    0.04653896958872264
1346000000.0    0.04670291357144318
1347000000.0    0.04687410986322104
1348000000.0    0.04705249899916902
1349000000.0    0.04723801975109091
1350000000.0    0.047430609145883616
1351000000.0    0.04763020248429896
1352000000.0    0.047836733360061084
1353000000.0    0.0480501336793317
1354000000.0    0.04827033368052385
1355000000.0    0.04849726195445818
1356000000.0    0.04873084546485582
1357000000.0    0.048971009569168805
1358000000.0    0.04921767803973794
1359000000.0    0.049470773085280494
1360000000.0    0.04973021537269752
1361000000.0    0.049995924049202646
1362000000.0    0.05026781676476275
1363000000.0    0.050545809694852326
1364000000.0    0.050829817563510044
1365000000.0    0.05111975366670291
1366000000.0    0.05141552989598504
1367000000.0    0.05171705676245133
1368000000.0    0.05202424342098177
1369000000.0    0.052336997694772125
1370000000.0    0.052655226100144004
1371000000.0    0.05297883387163483
1372000000.0    0.053307724987358876
1373000000.0    0.05364180219463726
1374000000.0    0.053980967035893564
1375000000.0    0.05432511987480753
1376000000.0    0.054674159922724244
1377000000.0    0.055027985265314674
1378000000.0    0.05538649288948269
1379000000.0    0.05574957871051216
1380000000.0    0.0561171375994518
1381000000.0    0.056489063410730324
1382000000.0    0.05686524901000178
1383000000.0    0.05724558630221071
1384000000.0    0.05762996625987339
1385000000.0    0.05801827895157455
1386000000.0    0.05841041357066768
1387000000.0    0.05880625846417901
1388000000.0    0.0592057011619081
1389000000.0    0.059608628405717366
1390000000.0    0.06001492617900984
1391000000.0    0.060424479736385185
1392000000.0    0.06083717363347229
1393000000.0    0.06125289175692586
1394000000.0    0.06167151735459384
1395000000.0    0.06209293306583347
1396000000.0    0.06251702095198525
1397000000.0    0.06294366252698702
1398000000.0    0.0633727387881313
1399000000.0    0.06380413024695103
1400000000.0    0.0642377169602359
1401000000.0    0.06467337856116438
1402000000.0    0.06511099429055318
1403000000.0    0.06555044302821082
1404000000.0    0.06599160332439173
1405000000.0    0.06643435343134504
1406000000.0    0.06687857133494722
1407000000.0    0.06732413478641659
1408000000.0    0.06777092133409936
1409000000.0    0.06821880835531945
1410000000.0    0.06866767308828743
1411000000.0    0.0691173926640602
1412000000.0    0.06956784413854238
1413000000.0    0.07001890452452408
1414000000.0    0.07047045082374621
1415000000.0    0.07092236005898528
1416000000.0    0.0713745093061516
1417000000.0    0.07182677572639022
1418000000.0    0.07227903659818026
1419000000.0    0.07273116934941987
1420000000.0    0.07318305158949368
1421000000.0    0.07363456114131037
1422000000.0    0.07408557607330488
1423000000.0    0.07453597473139552
1424000000.0    0.074985635770888
1425000000.0    0.075434438188316
1426000000.0    0.07588226135321423
1427000000.0    0.0763289850398101
1428000000.0    0.07677448945862893
1429000000.0    0.077218655288002
1430000000.0    0.07766136370546965
1431000000.0    0.07810249641907055
1432000000.0    0.07854193569850637
1433000000.0    0.07897956440617661
1434000000.0    0.07941526602807196
1435000000.0    0.07984892470451478
1436000000.0    0.08028042526074547
1437000000.0    0.08070965323733711
1438000000.0    0.08113649492043312
1439000000.0    0.08156083737180077
1440000000.0    0.0819825684586872
1441000000.0    0.0824015768834727
1442000000.0    0.08281775221310685
1443000000.0    0.08323098490832681
1444000000.0    0.08364116635264025
1445000000.0    0.08404818888106778
1446000000.0    0.0844519458086365
1447000000.0    0.08485233145861334
1448000000.0    0.08524924119047098
1449000000.0    0.08564257142757437
1450000000.0    0.0860322196845857
1451000000.0    0.0864180845945691
1452000000.0    0.08680006593579546
1453000000.0    0.08717806465823139
1454000000.0    0.0875519829097095
1455000000.0    0.08792172406176686
1456000000.0    0.08828719273514389
1457000000.0    0.08864829482493779
1458000000.0    0.08900493752540008
1459000000.0    0.08935702935436747
1460000000.0    0.08970448017732398
1461000000.0    0.09004720123107758
1462000000.0    0.09038510514705415
1463000000.0    0.09071810597418886
1464000000.0    0.09104611920141673
1465000000.0    0.09136906177974992
1466000000.0    0.09168685214393296
1467000000.0    0.09199941023367472
1468000000.0    0.09230665751444196
1469000000.0    0.0926085169978121
1470000000.0    0.0929049132613764
1471000000.0    0.09319577246818866
1472000000.0    0.09348102238574924
1473000000.0    0.09376059240452005
1474000000.0    0.09403441355596469
1475000000.0    0.09430241853010546
1476000000.0    0.0945645416925916
1477000000.0    0.09482071910127472
1478000000.0    0.09507088852228339
1479000000.0    0.09531498944559184
1480000000.0    0.09555296310007774
1481000000.0    0.09578475246806528
1482000000.0    0.09601030229934406
1483000000.0    0.09622955912466619
1484000000.0    0.09644247126870799
1485000000.0    0.09664898886250078
1486000000.0    0.09684906385531981
1487000000.0    0.0970426500260321
1488000000.0    0.09722970299389488
1489000000.0    0.0974101802288063
1490000000.0    0.09758404106099978
1491000000.0    0.09775124669018359
1492000000.0    0.09791176019411986
1493000000.0    0.09806554653663843
1494000000.0    0.09821257257509235
1495000000.0    0.0983528070672385
1496000000.0    0.09848622067755519
1497000000.0    0.09861278598298448
1498000000.0    0.0987324774781065
1499000000.0    0.09884527157973597
1500000000.0    0.09895114663094685
1501000000.0    0.09905008290451982
1502000000.0    0.09914206260581555
1503000000.0    0.0992270698750687
1504000000.0    0.09930509078910946
1505000000.0    0.09937611336250296
1506000000.0    0.09944012754811969
1507000000.0    0.09949712523712444
1508000000.0    0.09954710025839314
1509000000.0    0.09959004837735658
1510000000.0    0.09962596729427099
1511000000.0    0.09965485664191805
1512000000.0    0.09967671798273481
1513000000.0    0.09969155480537956
1514000000.0    0.09969937252072936
1515000000.0    0.09970017845731725
1516000000.0    0.09969398185620851
1517000000.0    0.09968079386532122
1518000000.0    0.09966062753319184
1519000000.0    0.09963349780219084
1520000000.0    0.0995994215011902
1521000000.0    0.0995584173376893
1522000000.0    0.09951050588939951
1523000000.0    0.09945570959529515
1524000000.0    0.09939405274613124
1525000000.0    0.0993255614744371
1526000000.0    0.09925026374398571
1527000000.0    0.09916818933874871
1528000000.0    0.09907936985133656
1529000000.0    0.09898383867093458
1530000000.0    0.09888163097073653
1531000000.0    0.09877278369488232
1532000000.0    0.0986573355449068
1533000000.0    0.09853532696570347
1534000000.0    0.09840680013101191
1535000000.0    0.09827179892843152
1536000000.0    0.0981303689439723
1537000000.0    0.097982557446145
1538000000.0    0.09782841336960026
1539000000.0    0.09766798729832335
1540000000.0    0.09750133144838889
1541000000.0    0.09732849965028571
1542000000.0    0.0971495473308177
1543000000.0    0.09696453149458766
1544000000.0    0.09677351070507283
1545000000.0    0.09657654506529745
1546000000.0    0.0963736961981124
1547000000.0    0.09616502722608913
1548000000.0    0.09595060275103326
1549000000.0    0.09573048883313051
1550000000.0    0.09550475296972703
1551000000.0    0.09527346407375904
1552000000.0    0.0950366924518331
1553000000.0    0.09479450978196977
1554000000.0    0.09454698909101844
1555000000.0    0.09429420473175049
1556000000.0    0.0940362323596382
1557000000.0    0.09377314890933083
1558000000.0    0.09350503257083541
1559000000.0    0.09323196276540832
1560000000.0    0.09295402012116967
1561000000.0    0.09267128644844716
1562000000.0    0.09238384471485854
1563000000.0    0.09209177902014137
1564000000.0    0.09179517457073832
1565000000.0    0.0914941176541479
1566000000.0    0.09118869561304835
1567000000.0    0.09087899681920242
1568000000.0    0.09056511064715525
1569000000.0    0.0902471274477292
1570000000.0    0.08992513852132882
1571000000.0    0.0895992360910622
1572000000.0    0.0892695132756873
1573000000.0    0.08893606406239286
1574000000.0    0.08859898327942363
1575000000.0    0.0882583665685542
1576000000.0    0.08791431035742614
1577000000.0    0.08756691183175139
1578000000.0    0.0872162689073941
1579000000.0    0.08686248020233765
1580000000.0    0.08650564500854643
1581000000.0    0.08614586326372917
1582000000.0    0.08578323552301396
1583000000.0    0.08541786293054184
1584000000.0    0.08504984719098842
1585000000.0    0.08467929054102052
1586000000.0    0.08430629572069744
1587000000.0    0.08393096594482194
1588000000.0    0.08355340487425422
1589000000.0    0.08317371658719126
1590000000.0    0.08279200555042238
1591000000.0    0.08240837659056842
1592000000.0    0.08202293486531262
1593000000.0    0.08163578583462999
1594000000.0    0.0812470352320223
1595000000.0    0.08085678903576923
1596000000.0    0.08046515344019813
1597000000.0    0.08007223482698604
1598000000.0    0.07967813973649401
1599000000.0    0.07928297483914891
1600000000.0    0.07888684690687206
1601000000.0    0.07848986278456765
1602000000.0    0.07809212936167542
1603000000.0    0.07769375354379342
1604000000.0    0.07729484222438146
1605000000.0    0.07689550225654654
1606000000.0    0.07649584042492306
1607000000.0    0.07609596341764804
1608000000.0    0.07569597779844436
1609000000.0    0.07529598997881137
1610000000.0    0.07489610619033647
1611000000.0    0.0744964324571273
1612000000.0    0.07409707456837578
1613000000.0    0.07369813805105645
1614000000.0    0.07329972814276794
1615000000.0    0.07290194976472048
1616000000.0    0.07250490749487797
1617000000.0    0.07210870554125907
1618000000.0    0.07171344771540264
1619000000.0    0.07131923740600425
1620000000.0    0.07092617755272757
1621000000.0    0.07053437062019732
1622000000.0    0.07014391857217983
1623000000.0    0.06975492284595303
1624000000.0    0.06936748432687617
1625000000.0    0.06898170332315841
1626000000.0    0.06859767954083784
1627000000.0    0.06821551205896938
1628000000.0    0.0678352993050309
1629000000.0    0.06745713903055064
1630000000.0    0.0670811282869611
1631000000.0    0.06670736340168253
1632000000.0    0.06633593995444369
1633000000.0    0.065966952753841
1634000000.0    0.06560049581414241
1635000000.0    0.06523666233233967
1636000000.0    0.06487554466545398
1637000000.0    0.06451723430809786
1638000000.0    0.06416182187029955
1639000000.0    0.06380939705559092
1640000000.0    0.06346004863936569
1641000000.0    0.06311386444751106
1642000000.0    0.06277093133531558
1643000000.0    0.062431335166658664
1644000000.0    0.0620951607934842
1645000000.0    0.06176249203556248
1646000000.0    0.061433411660544376
1647000000.0    0.0611080013643115
1648000000.0    0.060786341751623625
1649000000.0    0.060468512317070566
1650000000.0    0.06015459142632913
1651000000.0    0.0598446562977289
1652000000.0    0.05953878298413025
1653000000.0    0.05923704635512052
1654000000.0    0.0589395200795257
1655000000.0    0.058646276608245625
1656000000.0    0.05835738715741606
1657000000.0    0.0580729216918948
1658000000.0    0.057792948909083305
1659000000.0    0.05751753622307878
1660000000.0    0.05724674974916536
1661000000.0    0.05698065428864354
1662000000.0    0.05671931331400346
1663000000.0    0.05646278895444135
1664000000.0    0.05621114198172569
1665000000.0    0.05596443179641225
1666000000.0    0.055722716414412836
1667000000.0    0.05548605245391999
1668000000.0    0.0552544951226876
1669000000.0    0.055028098205673955
1670000000.0    0.05480691405304696
1671000000.0    0.05459099356855209
1672000000.0    0.05438038619825166
1673000000.0    0.054175139919628995
1674000000.0    0.05397530123106728
1675000000.0    0.053780915141701226
1676000000.0    0.05359202516164355
1677000000.0    0.0534086732925894
1678000000.0    0.053230900018801784
1679000000.0    0.05305874429847646
1680000000.0    0.052892243555490145
1681000000.0    0.052731433671536466
1682000000.0    0.052576348978645104
1683000000.0    0.05242702225209181
1684000000.0    0.052283484703696745
1685000000.0    0.05214576597551603
1686000000.0    0.052013894133924765
1687000000.0    0.05188789566409581
1688000000.0    0.051767795464872673
1689000000.0    0.05165361684404083
1690000000.0    0.05154538151399777
1691000000.0    0.05144310958781971
1692000000.0    0.05134681957573322
1693000000.0    0.051256528381983614
1694000000.0    0.05117225130210934
1695000000.0    0.051094002020618964
1696000000.0    0.05102179260907147
1697000000.0    0.05095563352456211
1698000000.0    0.0508955336086139
1699000000.0    0.050841500086475824
1700000000.0    0.050793538566826606
1701000000.0    0.0507516530418874
1702000000.0    0.050715845887939565
1703000000.0    0.05068611786625339
1704000000.0    0.0506624681244224
1705000000.0    0.05064489419810649
1706000000.0    0.05063339201318408
1707000000.0    0.050627955888311024
1708000000.0    0.0506285785378887
1709000000.0    0.050635251075440375
1710000000.0    0.05064796301739214
1711000000.0    0.05066670228726443
1712000000.0    0.050691455220268127
1713000000.0    0.0507222065683069
1714000000.0    0.05075893950538503
1715000000.0    0.05080163563341961
1716000000.0    0.05085027498845615
1717000000.0    0.05090483604728773
1718000000.0    0.050965295734473164
1719000000.0    0.05103162942975937
1720000000.0    0.05110381097589917
1721000000.0    0.0511818126868683
1722000000.0    0.05126560535647831
1723000000.0    0.05135515826738522
1724000000.0    0.051450439200488224
1725000000.0    0.05155141444472188
1726000000.0    0.051658048807235575
1727000000.0    0.05177030562396173
1728000000.0    0.0518881467705674
1729000000.0    0.052011532673789454
1730000000.0    0.05214042232314759
1731000000.0    0.05227477328304039
1732000000.0    0.05241454170520851
1733000000.0    0.05255968234157786
1734000000.0    0.052710148557468126
1735000000.0    0.05286589234516806
1736000000.0    0.053026864337875554
1737000000.0    0.05319301382399689
1738000000.0    0.05336428876180428
1739000000.0    0.05354063579444473
1740000000.0    0.05372200026530121
1741000000.0    0.05390832623369916
1742000000.0    0.05409955649095433
1743000000.0    0.05429563257676269
1744000000.0    0.05449649479592049
1745000000.0    0.05470208223537862
1746000000.0    0.05491233278162179
1747000000.0    0.05512718313836767
1748000000.0    0.05534656884458797
1749000000.0    0.05557042429283778
1750000000.0    0.05579868274789643
1751000000.0    0.056031276365708954
1752000000.0    0.0562681362126267
1753000000.0    0.056509192284944346
1754000000.0    0.056754373528718836
1755000000.0    0.057003607859877514
1756000000.0    0.05725682218459857
1757000000.0    0.057513942419968614
1758000000.0    0.05777489351490205
1759000000.0    0.058039599471321916
1760000000.0    0.05830798336560018
1761000000.0    0.05857996737024001
1762000000.0    0.05885547277580663
1763000000.0    0.05913442001309268
1764000000.0    0.05941672867551437
1765000000.0    0.0597023175417317
1766000000.0    0.05999110459848761
1767000000.0    0.060283007063659515
1768000000.0    0.06057794140951245
1769000000.0    0.06087582338615305
1770000000.0    0.06117656804517609
1771000000.0    0.06148008976349181
1772000000.0    0.061786302267335676
1773000000.0    0.0620951186564449
1774000000.0    0.06240645142840208
1775000000.0    0.0627202125031334
1776000000.0    0.06303631324755606
1777000000.0    0.06335466450037099
1778000000.0    0.06367517659698593
1779000000.0    0.0639977593945688
1780000000.0    0.06432232229722074
1781000000.0    0.06464877428126255
1782000000.0    0.06497702392062243
1783000000.0    0.06530697941232656
1784000000.0    0.06563854860207508
1785000000.0    0.06597163900990154
1786000000.0    0.06630615785590693
1787000000.0    0.06664201208606044
1788000000.0    0.0669791083980587
1789000000.0    0.06731735326723529
1790000000.0    0.06765665297251316
1791000000.0    0.06799691362239722
1792000000.0    0.06833804118098312
1793000000.0    0.06867994149399897
1794000000.0    0.06902252031484789
1795000000.0    0.06936568333066077
1796000000.0    0.06970933618833988
1797000000.0    0.07005338452059377
1798000000.0    0.07039773397195039
1799000000.0    0.0707422902247425
1800000000.0    0.0710869590250573
1801000000.0    0.07143164620863819
1802000000.0    0.07177625772674268
1803000000.0    0.07212069967193385
1804000000.0    0.07246487830380542
1805000000.0    0.0728087000746323
1806000000.0    0.0731520716549407
1807000000.0    0.0734948999589809
1808000000.0    0.07383709217010637
1809000000.0    0.07417855576604754
1810000000.0    0.07451919854406454
1811000000.0    0.07485892864598667
1812000000.0    0.07519765458311901
1813000000.0    0.07553528526100765
1814000000.0    0.07587173000407381
1815000000.0    0.07620689858008388
1816000000.0    0.07654070122446517
1817000000.0    0.0768730486644574
1818000000.0    0.07720385214308974
1819000000.0    0.07753302344297831
1820000000.0    0.07786047490993528
1821000000.0    0.07818611947638357
1822000000.0    0.07850987068457511
1823000000.0    0.07883164270959382
1824000000.0    0.07915135038215032
1825000000.0    0.07946890921115381
1826000000.0    0.07978423540605577
1827000000.0    0.08009724589895906
1828000000.0    0.08040785836648986
1829000000.0    0.08071599125142041
1830000000.0    0.08102156378403937
1831000000.0    0.08132449600326513
1832000000.0    0.08162470877749399
1833000000.0    0.08192212382517748
1834000000.0    0.08221666373512418
1835000000.0    0.08250825198652213
1836000000.0    0.08279681296866999
1837000000.0    0.08308227200041986
1838000000.0    0.08336455534932086
1839000000.0    0.0836435902504617
1840000000.0    0.08391930492500209
1841000000.0    0.08419162859839817
1842000000.0    0.08446049151830337
1843000000.0    0.08472582497215328
1844000000.0    0.08498756130442385
1845000000.0    0.08524563393355318
1846000000.0    0.08549997736853832
1847000000.0    0.0857505272251842
1848000000.0    0.08599722024201593
1849000000.0    0.08623999429584275
1850000000.0    0.08647878841696746
1851000000.0    0.08671354280405277
1852000000.0    0.08694419883861607
1853000000.0    0.08717069909917685
1854000000.0    0.08739298737503089
1855000000.0    0.08761100867966697
1856000000.0    0.0878247092638003
1857000000.0    0.08803403662805157
1858000000.0    0.08823893953523473
1859000000.0    0.08843936802227652
1860000000.0    0.08863527341175448
1861000000.0    0.08882660832304938
1862000000.0    0.08901332668312145
1863000000.0    0.08919538373689057
1864000000.0    0.08937273605723867
1865000000.0    0.08954534155461105
1866000000.0    0.08971315948624203
1867000000.0    0.08987615046497138
1868000000.0    0.09003427646767928
1869000000.0    0.09018750084332207
1870000000.0    0.09033578832057075
1871000000.0    0.09047910501505485
1872000000.0    0.09061741843620691
1873000000.0    0.0907506974937124
1874000000.0    0.09087891250355647
1875000000.0    0.09100203519367184
1876000000.0    0.09112003870919227
1877000000.0    0.0912328976173028
1878000000.0    0.09134058791168664
1879000000.0    0.09144308701658241
1880000000.0    0.09154037379043324
1881000000.0    0.09163242852914107
1882000000.0    0.09171923296892222
1883000000.0    0.09180077028876436
1884000000.0    0.09187702511248692
1885000000.0    0.09194798351040416
1886000000.0    0.09201363300059433
1887000000.0    0.09207396254977253
1888000000.0    0.09212896257377336
1889000000.0    0.09217862493763675
1890000000.0    0.09222294295530639
1891000000.0    0.0922619113889384
1892000000.0    0.09229552644782141
1893000000.0    0.09232378578691129
1894000000.0    0.09234668850498079
1895000000.0    0.09236423514238526
1896000000.0    0.09237642767845144
1897000000.0    0.09238326952848314
1898000000.0    0.09238476554039349
1899000000.0    0.09238092199096035
1900000000.0    0.0923717465817115
1901000000.0    0.09235724843443982
1902000000.0    0.09233743808635031
1903000000.0    0.09231232748484174
1904000000.0    0.09228192998192719
1905000000.0    0.09224626032829597
1906000000.0    0.09220533466701511
1907000000.0    0.09215917052688236
1908000000.0    0.09210778681542212
1909000000.0    0.09205120381153879
1910000000.0    0.09198944315781982
1911000000.0    0.09192252785250284
1912000000.0    0.09185048224109817
1913000000.0    0.09177333200768023
1914000000.0    0.09169110416584396
1915000000.0    0.09160382704933369
1916000000.0    0.09151153030234725
1917000000.0    0.09141424486951653
1918000000.0    0.09131200298557197
1919000000.0    0.0912048381646883
1920000000.0    0.09109278518952511
1921000000.0    0.09097588009995493
1922000000.0    0.09085416018148973
1923000000.0    0.09072766395340756
1924000000.0    0.09059643115658346
1925000000.0    0.09046050274102811
1926000000.0    0.09031992085313738
1927000000.0    0.09017472882265963
1928000000.0    0.09002497114938154
1929000000.0    0.08987069348953841
1930000000.0    0.08971194264195276
1931000000.0    0.08954876653390484
1932000000.0    0.08938121420673951
1933000000.0    0.0892093358012151
1934000000.0    0.08903318254259471
1935000000.0    0.0888528067254895
1936000000.0    0.0886682616984544
1937000000.0    0.08847960184834089
1938000000.0    0.08828688258441308
1939000000.0    0.08809016032223266
1940000000.0    0.08788949246731009
1941000000.0    0.08768493739853592
1942000000.0    0.08747655445139109
1943000000.0    0.08726440390094271
1944000000.0    0.0870485469446247
1945000000.0    0.08682904568482037
1946000000.0    0.08660596311123821
1947000000.0    0.08637936308309005
1948000000.0    0.08614931031108103
1949000000.0    0.08591587033921
1950000000.0    0.0856791095263871
1951000000.0    0.08543909502787295
1952000000.0    0.08519589477654797
1953000000.0    0.08494957746400734
1954000000.0    0.08470021252149873
1955000000.0    0.08444787010069646
1956000000.0    0.08419262105432365
1957000000.0    0.08393453691662454
1958000000.0    0.08367368988369413
1959000000.0    0.08341015279366683
1960000000.0    0.08314399910676896
1961000000.0    0.08287530288524686
1962000000.0    0.082604138773164
1963000000.0    0.08233058197608414
1964000000.0    0.08205470824063468
1965000000.0    0.08177659383396332
1966000000.0    0.08149631552308972
1967000000.0    0.08121395055415656
1968000000.0    0.08092957663158343
1969000000.0    0.08064327189713771
1970000000.0    0.08035511490891192
1971000000.0    0.0800651846202289
1972000000.0    0.07977356035846672
1973000000.0    0.079480321803818
1974000000.0    0.07918554896798223
1975000000.0    0.07888932217279891
1976000000.0    0.07859172202882742
1977000000.0    0.07829282941387723
1978000000.0    0.07799272545149266
1979000000.0    0.07769149148940006
1980000000.0    0.07738920907792025
1981000000.0    0.07708595994835227
1982000000.0    0.07678182599133405
1983000000.0    0.07647688923518371
1984000000.0    0.07617123182422733
1985000000.0    0.07586493599711991
1986000000.0    0.07555808406516021
1987000000.0    0.07525075839061242
1988000000.0    0.07494304136502986
1989000000.0    0.0746350153875937
1990000000.0    0.07432676284347084
1991000000.0    0.07401836608219042
1992000000.0    0.0737099073960504
1993000000.0    0.07340146899855858
1994000000.0    0.07309313300290962
1995000000.0    0.0727849814005052
1996000000.0    0.07247709603952492
1997000000.0    0.07216955860354887
1998000000.0    0.07186245059024028
1999000000.0    0.07155585329009047
2000000000.0    0.07124984776523512
2001000000.0    0.07094451482834349
2002000000.0    0.07063993502158658
2003000000.0    0.07033618859569124
2004000000.0    0.07003335548908265
2005000000.0    0.06973151530712265
2006000000.0    0.06943074730144654
2007000000.0    0.06913113034940596
2008000000.0    0.06883274293362061
2009000000.0    0.06853566312164776
2010000000.0    0.06823996854576657
2011000000.0    0.06794573638289411
2012000000.0    0.06765304333462575
2013000000.0    0.06736196560741461
2014000000.0    0.06707257889288819
2015000000.0    0.06678495834831259
2016000000.0    0.0664991785772057
2017000000.0    0.06621531361010347
2018000000.0    0.0659334368854894
2019000000.0    0.06565362123088661
2020000000.0    0.06537593884411834
2021000000.0    0.06510046127474567
2022000000.0    0.06482725940568101
2023000000.0    0.06455640343498935
2024000000.0    0.06428796285787297
2025000000.0    0.06402200644885456
2026000000.0    0.06375860224415415
2027000000.0    0.06349781752427018
2028000000.0    0.06323971879676868
2029000000.0    0.0629843717792815
2030000000.0    0.06273184138272173
2031000000.0    0.062482191694722904
2032000000.0    0.06223548596329521
2033000000.0    0.061991786580719625
2034000000.0    0.06175115506766991
2035000000.0    0.061513652057575585
2036000000.0    0.061279337281225456
2037000000.0    0.06104826955161708
2038000000.0    0.06082050674905845
2039000000.0    0.06059610580652199
2040000000.0    0.06037512269525889
2041000000.0    0.06015761241067418
2042000000.0    0.05994362895846919
2043000000.0    0.059733225341053624
2044000000.0    0.05952645354423222
2045000000.0    0.05932336452416651
2046000000.0    0.05912400819462239
2047000000.0    0.05892843341449762
2048000000.0    0.058736687975640446
2049000000.0    0.0585488185909591
2050000000.0    0.05836487088282705
2051000000.0    0.0581848893717846
2052000000.0    0.058008917465545026
2053000000.0    0.057836997448302174
2054000000.0    0.05766917047034885
2055000000.0    0.057505476538003614
2056000000.0    0.057345954503852235
2057000000.0    0.05719064205730523
2058000000.0    0.05703957571547485
2059000000.0    0.056892790814373935
2060000000.0    0.0567503215004379
2061000000.0    0.05661220072237517
2062000000.0    0.056478460223345975
2063000000.0    0.05634913053347222
2064000000.0    0.05622424096268221
2065000000.0    0.056103819593889444
2066000000.0    0.05598789327651073
2067000000.0    0.05587648762032353
2068000000.0    0.05576962698966316
2069000000.0    0.05566733449796655
2070000000.0    0.05556963200265733
2071000000.0    0.05547654010037909
2072000000.0    0.05538807812257655
2073000000.0    0.05530426413142424
2074000000.0    0.055225114916107175
2075000000.0    0.05515064598945201
2076000000.0    0.055080871584909714
2077000000.0    0.05501580465389339
2078000000.0    0.054955456863468775
2079000000.0    0.05489983859439913
2080000000.0    0.05484895893954687
2081000000.0    0.05480282570262928
2082000000.0    0.054761445397331424
2083000000.0    0.05472482324677482
2084000000.0    0.05469296318334231
2085000000.0    0.054665867848860614
2086000000.0    0.05464353859513741
2087000000.0    0.05462597548485623
2088000000.0    0.05461317729282665
2089000000.0    0.05460514150758839
2090000000.0    0.05460186433337372
2091000000.0    0.054603340692420496
2092000000.0    0.05460956422764071
2093000000.0    0.05462052730564117
2094000000.0    0.05463622102009572
2095000000.0    0.05465663519546814
2096000000.0    0.05468175839108368
2097000000.0    0.05471157790554972
2098000000.0    0.05474607978152205
2099000000.0    0.05478524881081622
2100000000.0    0.05482906853986292
2101000000.0    0.05487752127550425
2102000000.0    0.05493058809112982
2103000000.0    0.054988248833150725
2104000000.0    0.055050482127809094
2105000000.0    0.0551172653883217
2106000000.0    0.05518857482235298
2107000000.0    0.05526438543981898
2108000000.0    0.055344671061015795
2109000000.0    0.05542940432507272
2110000000.0    0.055518556698725484
2111000000.0    0.05561209848540749
2112000000.0    0.055709998834658235
2113000000.0    0.055812225751839875
2114000000.0    0.05591874610816647
2115000000.0    0.05602952565103729
2116000000.0    0.05614452901467308
2117000000.0    0.056263719731050314
2118000000.0    0.05638706024113262
2119000000.0    0.05651451190639332
2120000000.0    0.05664603502062532
2121000000.0    0.05678158882203703
2122000000.0    0.05692113150562842
2123000000.0    0.057064620235842994
2124000000.0    0.05721201115949279
2125000000.0    0.05736325941895268
2126000000.0    0.0575183191656175
2127000000.0    0.05767714357362081
